price
7600
3490
4430
460
1440
310
630
570
3780
1590
3830
2760
8080
1020
1840
1420
3000
3120
4830
2310
3510
3860
1990
370
2980
980
2180
630
4150
3140
590
1950
2400
6620
720
1270
1290
2100
4330
1490
490
1290
2130
2430
1870
740
2340
4500
1260
4270
2500
1020
3790
7990
1310
780
900
1530
1140
1380
320
1900
4440
3760
4710
960
1030
720
730
2960
2330
670
5440
770
1650
2590
840
3000
7200
4160
3730
1000
640
570
2860
2580
1800
1040
1200
25510
9100
690
1200
800
4080
3720
10910
3090
1000
940
1350
590
1410
1890
30540
740
1860
8680
360
2440
740
560
720
740
6860
4090
510
1550
1640
1500
820
1400
940
2220
1980
1220
4040
3180
520
600
4950
1090
1310
300
2890
2900
750
520
760
6040
930
1080
530
650
1960
840
5060
1070
730
3040
5500
4170
1780
1070
870
2890
1850
5820
5350
840
2120
13670
4850
2690
6160
2260
2200
380
2440
880
3420
1310
890
640
6700
870
580
560
3320
1350
5360
22150
800
8400
1150
3050
1000
3900
3550
490
1250
560
24340
2890
890
2360
14900
670
3150
2040
2360
880
3010
2700
1280
420
1570
1610
370
630
580
2160
2920
1190
880
2550
5100
1330
770
1520
3250
760
360
1340
3180
420
720
1700
4670
1600
1460
2140
870
1110
1520
7220
360
920
1120
9450
1830
390
1220
2230
670
2760
630
6280
750
3600
880
2230
590
4490
880
950
1320
960
4010
7800
860
5100
660
2410
2130
2600
3360
670
3520
2440
8870
390
2050
4840
19040
850
2230
12190
600
1540
2130
2300
2740
540
3030
1110
1200
760
1870
910
1380
28270
3610
1310
710
2290
3750
2710
650
620
2360
1410
3220
1180
780
510
6030
144860
8520
2490
4640
2640
2450
12880
2870
960
1920
1810
380
4640
930
1750
390
730
750
2150
700
3130
350
1160
750
950
6170
2230
790
3320
3330
4370
2030
440
1100
1060
1840
3550
900
1450
3650
4200
1120
1710
920
3200
1210
1520
6750
970
510
1750
1070
500
1700
1160
2410
3370
800
5340
4620
690
700
2640
1150
1480
3720
1070
2420
4950
2320
640
9130
6120
1790
630
4540
4850
3330
1210
670
4670
1250
690
1120
4120
7420
10140
2130
4040
940
1000
1460
580
3480
2210
1270
1420
1870
3220
1740
2060
1010
840
2500
1560
2960
3500
370
1430
710
1010
6520
1730
900
830
11540
1240
1960
5510
1180
1860
2710
850
660
24440
2690
2810
1660
30580
560
1320
9520
3990
390
6220
1380
2350
870
830
1200
2210
1570
1310
29010
4030
890
26240
530
780
2460
610
940
720
8790
1660
6340
1140
740
3340
1790
1230
810
4850
800
2600
610
1340
960
9360
900
790
19200
1720
2080
830
4880
1280
1610
14730
3680
3290
2340
1130
7800
5210
24520
5550
1790
1250
1820
2340
2120
820
590
1330
2390
5060
1250
6720
5850
1560
590
1360
4960
330
2380
670
1350
2940
5070
2130
2170
510
2920
2790
1630
930
790
4660
2130
4390
2590
690
1090
4750
870
2460
4030
800
1170
740
820
1230
303330
780
1600
4570
1110
340
810
1630
11540
1700
1570
1900
1140
2230
2610
5450
3210
1430
910
2840
2140
2630
10190
8120
2350
430
1520
1260
2180
730
7050
1920
1900
1290
1650
350
2330
1470
15920
1450
1380
22060
870
3480
1120
550
5070
2400
1790
11860
440
1700
2760
2510
2710
1200
4090
1190
1460
3680
940
3100
9460
2470
570
1550
1270
2710
1290
930
890
700
1370
2650
780
2670
550
3390
630
12360
7800
1200
910
900
7110
1010
1550
320
2050
1690
13360
2160
6970
1100
1720
2540
1800
2910
6780
1580
2010
1830
1050
730
3600
820
1010
1270
35740
1810
1440
1740
370
450
3110
1940
5170
5880
2010
9290
1610
1460
2230
2020
47220
2850
1400
10640
3480
1750
1380
9610
1030
1830
690
590
2000
1940
10940
630
4350
660
2450
320
2210
4660
3000
490
4270
4020
930
390
1660
2870
370
2100
1670
2660
980
24150
17700
1210
1060
2050
2890
1960
2370
1600
2370
6460
660
550
530
2310
2140
360
2120
1420
350
6320
700
700
2810
2080
1180
1010
2370
3440
1470
500
730
2520
6020
2130
5100
2300
1320
710
1430
380
850
1490
690
1040
900
1030
1050
8790
720
6090
400
7830
2540
770
1790
2580
1310
420
3950
2950
1200
700
5070
480
1100
2170
990
1660
1900
890
690
4150
5230
15350
610
3510
6260
5240
2100
890
3810
620
660
670
24840
4370
1150
2430
5690
550
5960
3250
4820
3550
1100
7760
760
16120
3310
1960
8380
1160
920
5220
450
12370
410
4160
87740
1200
2950
2910
990
1190
460
6650
1080
17380
2090
2140
4910
1790
560
690
840
3600
2550
4250
780
2770
2060
4390
4800
2420
3900
3510
1830
1570
17840
1410
670
7240
1030
1180
2280
1140
530
4860
12620
4320
1670
18080
2770
1810
840
870
910
2000
810
870
570
2170
1100
2370
1420
3990
1610
360
410
950
1980
1990
1920
4590
970
920
3720
960
950
4400
2430
12210
940
37430
12570
13480
3640
2760
700
480
3140
1650
390
5290
1550
400
390
2740
390
2610
770
2920
770
4380
1800
8030
1410
1010
330
9970
2180
3470
6090
2860
2970
7110
4980
4890
1790
3020
1000
5940
1390
1530
2470
790
1690
1250
920
360
8450
4020
7500
2590
580
7100
3580
440
5590
2000
350
1000
1050
10660
1260
570
1870
790
940
1720
630
830
4090
1570
1130
930
2460
5010
1320
1440
410
890
970
1160
1410
2490
1790
660
4540
330
2980
1630
1860
720
1310
1200
1280
7120
5150
990
740
6230
3540
4780
1600
11960
4390
990
4550
710
2240
1400
1650
9050
1900
1030
680
11110
1380
860
2490
1810
1890
1410
2150
920
5450
20520
1100
8340
440
1150
3450
660
3320
800
4160
430
890
880
4070
7300
1850
680
350
820
1950
1090
350
4750
1670
1950
600
2340
3990
1620
4680
1850
640
8160
2130
1200
900
1020
4430
2760
450
1230
10010
4740
650
600
3540
24620
2460
640
6860
1250
2490
8370
2110
5280
2930
1220
10220
53550
2310
7520
3200
4800
1910
510
380
990
440
890
1130
430
3920
2790
4800
1150
2260
650
560
1140
420
6910
1020
5820
1380
3060
1270
1290
7990
2280
2310
4980
580
1130
640
1930
1190
1340
8150
900
2200
3150
720
3790
2300
5130
2850
4440
970
5970
660
14660
1590
700
2210
1230
1070
3530
1880
820
980
730
2750
8680
510
1810
1670
5780
340
2890
740
4830
3940
9850
3780
5190
540
740
1020
28430
2270
770
2320
1790
1250
1290
3350
2050
530
1380
1040
2440
1870
620
1130
24000
860
1020
1980
1970
2280
1130
1950
810
1070
1420
2680
2120
2000
3330
1350
2240
1850
2950
950
580
2070
7130
2150
370
1950
7360
340
1650
800
1500
1520
9440
17580
780
490
2350
4160
1720
360
1200
2520
1860
1090
1180
1830
630
1110
6690
560
3150
5220
610
2040
2130
1740
7220
5170
3770
2160
1900
670
840
1490
6600
1780
1100
1370
420
1210
2050
3020
1430
2010
12640
580
650
3950
3820
3610
1060
10490
1770
960
650
800
16020
11800
1210
970
760
2120
15870
910
1040
2500
1860
1030
3440
1420
630
2640
1040
370
770
1960
29620
880
1290
9310
860
2180
1270
720
4630
910
3090
780
1850
2040
10850
890
4350
3910
2790
780
910
4340
3690
1630
370
1060
1170
3850
1220
630
1060
16640
1320
4150
990
1030
2620
1250
8210
560
13790
1520
490
930
1930
500
2690
2340
13200
6110
800
1720
2140
11090
2300
4640
12070
420
7830
4720
9230
510
650
1510
4140
3870
20280
3400
4880
800
750
1050
1340
17210
2970
2140
3700
680
770
1690
860
680
2950
1320
2110
6600
3490
5480
2620
1330
750
2970
850
37440
360
1860
10530
4900
3350
920
17100
3060
2770
850
2040
800
800
2060
5820
1260
3690
1370
7330
380
3970
750
560
1760
1020
1900
860
1070
3960
3260
660
1210
2580
5180
1010
4420
1460
770
960
2020
430
2550
650
4570
350
3080
470
5190
1100
2460
3870
1770
880
3570
1840
3110
740
1850
1080
1050
2470
1230
2100
1880
1270
850
3660
1330
5500
620
1580
1560
340
3500
1010
810
770
730
3060
2750
1840
1420
11050
890
6920
5580
3890
1070
1390
3360
1390
760
1450
5610
1150
1160
880
1100
4080
5350
2260
440
640
1300
880
360
910
820
740
3830
2700
3620
690
1230
3220
3270
25510
850
1000
1690
650
870
2690
4970
2170
2870
4230
11570
4110
740
430
870
6450
1790
540
1860
3780
6370
7280
760
26350
1050
1650
310
880
13290
5150
1090
22970
2070
2210
700
3080
6860
940
2270
870
360
1720
1290
2680
3540
8620
2710
2400
350
2580
1500
2150
2190
730
450
2380
950
1400
420
1340
990
720
1530
1400
1540
560
360
4720
5840
6250
3150
9470
2070
1110
460
460
2390
850
870
1050
2960
2150
1750
3340
420
880
690
930
2790
870
1620
3780
730
810
580
4470
340
27030
1860
2260
4830
1430
400
34730
3410
1190
1390
5540
15640
960
1020
1560
760
2610
1200
570
6070
710
940
1070
790
750
820
1470
840
4130
2430
1740
1390
1410
1220
1720
400
4620
750
2600
3690
2770
550
3830
2250
2890
390
12270
1310
880
6040
2820
3020
1040
1190
910
2440
1440
8510
1000
1310
7840
24980
650
9400
2340
2390
570
1920
1690
1220
3380
4980
4530
770
560
3300
8000
1890
1810
1580
390
4970
2320
630
820
2560
15140
2910
1510
5060
2690
430
2350
1710
1110
1580
1840
1240
4150
3620
8110
3620
2150
3630
7040
2530
2650
1860
940
370
490
7520
11680
560
1230
3710
1050
1550
2330
790
2090
3000
600
4880
760
880
850
2070
1150
5490
1190
530
1280
3190
820
8580
520
3870
720
500
2530
1150
590
10040
2300
7590
800
5740
1880
360
3070
3220
530
790
1240
1870
1990
4060
2010
610
660
420
3330
7520
2310
590
1490
1960
960
11680
1850
3450
2440
2390
910
9860
1140
330
1810
780
9240
3780
6790
1750
320
3850
5800
9190
360
1130
800
750
780
1100
3510
630
2560
1040
2270
350
1230
1500
2580
2290
1090
1080
3910
1210
1440
9740
2840
1530
1540
4960
1200
1500
1400
4700
3020
910
3520
3950
1330
2320
6830
3480
2730
2340
23280
740
1610
3500
990
980
50890
1500
3670
2110
890
1140
3490
1740
370
2500
390
550
1360
330
620
1950
1410
1480
4090
2110
940
10370
4940
1130
740
4640
3140
3980
1780
700
1770
1560
2590
13700
350
2050
350
320
10150
490
1220
1130
2810
840
950
350
660
3010
1850
4700
750
640
1840
2850
2990
2590
1780
3850
820
2230
1370
2400
17220
3510
2340
370
710
440
1990
1020
750
530
5950
920
1930
730
950
940
2080
2280
730
930
2130
1620
1280
1600
670
970
630
620
890
650
820
3740
860
1730
640
5260
4250
2640
600
590
1320
1480
4030
790
820
3020
2060
1010
2020
27840
5110
1380
6790
610
580
3700
2430
1680
830
670
1110
480
670
1480
2200
1020
3780
860
11010
5090
880
840
1220
340
1870
1390
880
690
1710
560
690
9500
4940
1920
24280
2780
4400
720
2570
4410
740
9850
2620
780
5190
1740
12430
2730
2390
670
2220
1370
2620
1920
720
2490
3730
800
1440
1090
4620
6590
6220
440
820
360
3560
4340
5150
2110
2900
1200
37480
5510
9610
10000
2920
580
1050
2510
6140
780
1370
1380
860
13230
1210
2420
1680
450
360
690
840
1160
820
340
680
7610
600
2520
1830
1330
3260
1000
2360
2970
1760
480
1700
2510
1180
5280
1440
690
7430
470
980
640
4890
1080
20430
680
4060
1040
2920
450
3750
850
310
5040
1270
500
1530
900
370
1120
1640
3250
2150
1210
2840
1840
6450
1360
820
3260
1040
4260
1070
860
6880
2070
2840
8430
33800
4890
1660
2900
880
1400
620
1770
2810
1000
41760
9140
2130
1640
1540
1520
2110
1280
560
1060
1050
3550
5330
6440
350
560
2900
1980
10340
4240
1980
3480
1850
1860
4260
1550
14130
290
1640
1240
2220
5370
630
1340
5040
1590
690
940
3530
44280
14390
7600
3990
350
990
15210
1480
2550
2030
840
1920
2220
1190
650
1580
850
680
1960
1660
990
2200
1220
1990
2410
6200
1850
4560
2620
1440
2030
700
950
860
2350
3470
750
6830
2630
380
360
9370
2520
3690
530
710
340
2320
1820
500
2590
5930
1090
3430
780
1060
610
680
1990
1230
8310
1610
3950
2800
4690
2710
5260
7800
390
1060
1770
3420
2600
1080
1090
4360
2550
660
970
12960
4570
39340
1070
600
2390
360
7620
2000
360
510
730
1370
5810
3260
9800
890
2630
980
32820
1960
710
7200
4390
750
3640
610
2360
2110
37840
1740
1320
720
2830
3690
5440
1830
600
7350
3160
14320
3290
310
610
1360
2130
2520
3840
590
1800
1820
1710
3560
660
3050
780
800
2690
1620
1010
1040
1060
1900
1700
4620
13860
1400
1010
1020
1090
22750
1910
790
730
790
4880
1930
4180
2050
10070
2540
2330
570
2980
2500
5670
430
2370
580
41530
2760
830
730
6430
2120
4330
2410
1050
990
970
2100
2470
4290
3870
1620
5330
740
760
1290
3990
7130
750
340
760
2290
1010
780
6290
6090
950
460
1210
650
4870
9630
1760
1070
5750
1080
1920
7840
3030
2920
350
3360
1140
4120
4500
1250
3120
1310
480
5290
4890
1910
8800
620
1500
1190
23370
1930
500
4150
2130
2630
4280
2860
570
2310
2000
19000
1750
380
5150
4380
4320
3360
360
530
480
4760
1920
2290
11460
470
850
3580
980
2580
1690
3920
6500
610
1670
17460
780
1550
1040
5400
360
4390
2100
1880
3700
2050
480
8750
4590
2330
1770
2450
2320
1560
430
7020
1180
1000
3980
1300
3010
470
3000
22320
1150
2310
3850
1800
4780
640
1750
2890
710
1580
1250
5890
27460
2640
1080
3780
1900
1000
740
810
2700
2610
2150
780
1580
1450
2490
6040
7310
4470
1510
810
4850
3000
17050
2620
2090
1890
2340
3990
11920
1520
1940
1350
22480
5770
6790
740
17950
3290
2290
1310
2440
500
770
3600
1780
850
1360
1340
5330
8830
4850
2480
35290
1850
380
560
930
1030
720
18130
480
3960
4140
1460
6420
3580
15430
2650
640
2530
4910
1850
4480
480
920
1210
1610
1990
2710
480
730
1970
16070
1570
820
780
740
520
5280
2500
660
1850
1270
3500
2290
3490
770
360
4570
850
7510
2390
3180
530
1270
1060
3410
3080
5160
3200
510
6910
1720
3970
1630
380
1710
1620
960
4690
7590
920
2380
680
5110
540
1030
640
1210
2130
8090
1440
4010
8840
830
480
880
3210
5180
3600
900
1700
4110
780
3130
5470
2370
740
4340
670
1400
690
3120
2240
3140
2710
1360
1900
1790
2030
15950
23450
3600
17010
2230
700
490
5110
1100
3350
1040
1260
13220
3860
1110
1160
1230
2090
4300
3170
410
2650
790
1110
830
9250
1000
2340
860
990
10030
2560
1190
350
2230
3080
4150
740
43670
3690
1990
730
510
5750
7180
1160
750
2240
2900
1010
2160
1890
2410
640
8410
7030
9120
3280
3890
1500
1770
4070
1540
1020
4240
550
4160
3560
2140
3890
2490
1820
470
7180
2010
6000
1790
790
1910
1880
1760
860
2340
4540
1910
1560
880
530
1330
610
340
2170
1030
3860
780
1340
2880
2880
41240
1970
5710
1010
3740
2580
840
890
6660
1720
1720
360
940
1040
2760
2770
4610
3630
1330
12510
420
320
2370
2810
1280
840
310
4640
1400
1790
1360
3390
640
4840
600
450
750
860
1750
350
23690
5270
580
380
2280
6950
900
1100
4200
2200
490
420
2680
2420
790
2000
3330
1130
770
600
750
1110
810
980
2510
2600
810
2490
7310
1330
14160
2290
1400
3090
660
6720
600
2330
460
510
10650
1380
10070
2020
2980
4160
2990
3140
770
810
2210
5770
1610
1720
4840
340
2880
7080
2800
5720
5020
8070
2100
2330
5960
390
3370
850
530
9810
27050
2750
16730
2470
5510
920
2370
1120
7760
860
6660
2960
3760
1120
860
760
1100
2680
5730
2340
490
1000
3480
1870
680
6790
1770
1700
9930
5510
530
4470
610
1590
450
560
2030
1010
2950
880
1340
9390
4400
1120
68950
8230
1210
520
13040
6860
2180
770
710
1140
450
840
840
350
1000
590
930
5080
1320
1140
990
14030
1180
810
1120
680
2310
1660
1570
11950
1730
1710
4670
5290
890
470
900
2580
6770
2030
880
1310
3750
930
1750
4080
1890
490
1200
5530
6760
860
1710
2470
480
3580
390
1240
680
580
360
1300
1770
1200
61080
3000
2020
4650
410
1670
530
2070
400
3330
5320
3720
2510
950
2060
8600
610
4720
10840
5520
1720
6130
3150
3340
12480
3140
790
5210
7840
870
1560
820
2170
4860
720
640
1910
1150
3810
860
2300
700
1340
1480
1290
1370
1380
740
2130
510
540
4290
2980
2000
2750
2040
1770
4400
1060
2730
1810
4890
12490
330
3180
1100
6960
5130
1280
1360
1400
4440
1320
620
3180
4820
4160
4070
790
650
490
610
370
4970
610
5190
10880
3100
2180
1910
810
420
1450
2030
540
1840
640
7620
1550
870
8610
1530
740
9680
690
920
590
390
910
1310
6470
1100
1140
17390
4510
1590
6970
970
710
1690
2040
290
810
1680
1260
970
300
2050
7900
4220
2030
4750
570
18380
900
12650
320
950
610
960
15140
2900
2090
1150
2210
1170
410
8380
1700
1400
2260
2060
2130
1670
1450
360
340
4450
2900
6320
1160
7140
980
670
1310
6180
1030
4220
820
780
1150
2510
5100
7900
1090
1520
1840
920
340
870
490
1760
3740
730
480
3560
1360
810
820
540
700
750
3270
2690
1080
390
750
770
970
740
880
1230
3260
1330
1470
4650
2490
730
2490
1690
1520
3200
1920
5040
3060
8120
1820
1850
4230
3290
2270
2050
2220
2230
2080
3860
430
1860
710
580
640
3660
1240
1300
1340
3570
750
1990
810
2890
2220
3420
1300
1200
1370
810
2930
4270
2270
1960
640
2130
4500
1080
810
2330
710
3010
6230
1730
1960
1590
450
640
2330
5210
2290
3420
5240
4330
580
610
2500
2770
3240
2530
2070
3030
5890
4790
3320
1270
4910
1170
1840
1340
3090
4470
1020
2720
940
980
2270
860
740
780
1180
990
1690
4130
3150
7510
720
3100
570
1760
8030
5810
840
1290
4330
1180
680
550
950
4690
3750
880
850
1230
570
340
2530
2500
640
12180
4820
770
670
1890
2860
1230
2130
820
580
1000
600
3810
15030
1090
2390
570
920
9660
690
1450
2740
2940
360
430
640
4340
1880
5180
2750
970
2090
980
1080
2190
1630
640
3710
1640
2390
2300
4380
1000
660
4350
950
2680
1430
520
1660
1150
4260
1210
4070
1280
680
2230
1430
1500
1280
1460
580
1240
1090
910
4990
1580
1260
290
10630
3820
1070
3240
400
1830
580
950
960
6110
2940
1560
8540
3140
1720
6860
3510
760
420
970
640
990
940
2770
2060
2480
500
1140
24880
840
2440
1520
1100
24650
700
4460
2640
3180
1780
2490
4640
430
2570
4940
1130
2530
13240
3540
2440
740
2500
1720
1870
730
1330
3590
1720
1240
15660
670
3550
1250
1870
350
2000
7920
1250
760
6600
620
4110
840
2560
2510
2130
5320
1020
1490
1060
4860
1030
740
3100
1370
5870
2840
1790
650
1470
410
860
10760
940
1420
16780
24620
1140
1490
1860
1620
770
2460
1350
1410
1060
1300
2110
1250
610
1600
2680
8400
1200
29530
4080
720
620
400
2600
700
960
9210
3860
790
790
23000
6290
860
1800
730
1310
1530
1010
1920
2260
1730
900
1960
5010
2390
17120
390
3080
420
2390
3330
9210
2840
780
2740
5020
880
800
3820
52290
810
13650
24720
620
1950
2520
1020
3500
4360
2090
890
2050
3400
540
650
2620
3580
3620
1930
13480
1430
470
570
2660
3960
6250
3890
16260
2810
870
2110
740
4420
3630
2560
19950
1210
570
4200
6420
1870
3080
2350
2610
1380
1670
3210
2440
3270
560
2380
660
700
11320
3490
350
3220
850
3900
13090
740
5500
26350
3940
6100
4740
2050
2420
1830
5160
36620
930
600
3190
6550
310
13200
620
5390
10730
4450
2210
7980
710
740
1970
6390
1050
3740
1600
380
2510
10470
890
4140
4420
1490
4310
4390
1620
550
3250
3220
2300
660
1690
870
780
1390
12850
1630
2820
2790
3060
1270
1090
14860
630
1010
18040
410
910
630
1000
740
1610
1940
14040
990
1770
6060
2500
1850
1170
3490
7850
2100
560
1110
990
330
8130
2380
1280
720
1090
5830
2030
15220
640
1760
3270
700
370
1050
11180
430
900
2030
680
7170
1680
2430
390
1740
860
650
3080
1080
5180
4510
630
650
6280
2710
840
550
4050
1080
560
670
6850
4440
6740
2800
2280
810
1710
790
6760
6250
1990
10920
2500
580
3480
390
3530
1350
1410
910
6980
7720
2480
540
6800
560
800
1730
6820
400
4910
670
5280
4680
4080
9670
2210
1380
4230
2270
2600
1180
950
1270
1820
2470
2420
11810
1010
9060
760
1230
310
7270
1680
1060
1430
7630
2450
5230
340
560
7100
2360
2040
1080
1370
3610
4520
1300
2830
920
3850
2720
4830
2190
640
3190
7050
4200
3510
6980
750
2440
60060
2800
320
1430
1490
7350
2570
4020
5790
2130
4500
780
2210
2900
2650
2500
1460
1630
2310
2310
6740
3220
3280
660
4270
1010
4890
720
1700
1070
5350
660
5610
11730
11780
1070
4360
2170
6970
440
1190
1520
2040
3780
680
650
950
2180
1980
4820
20270
4790
5030
380
750
5080
4980
3330
360
2160
4120
3750
2270
1630
1140
12160
550
2230
2910
4020
3560
3580
3720
1490
3290
1690
3530
850
1240
1840
9870
2990
7140
920
34020
24070
4690
8090
3790
340
750
570
1090
1600
1200
1850
3390
2340
8930
600
380
3130
790
4400
1780
2680
1100
1800
2300
1110
2180
2580
850
470
880
680
10120
15970
1620
2790
800
720
990
3930
720
4000
390
19690
890
910
3450
860
6270
1270
4760
2110
1800
1910
9500
1750
850
900
540
2290
600
880
2230
4750
340
1280
6960
1410
2270
1000
1340
6920
3960
830
6090
1180
400
640
4210
1570
900
2000
6720
2350
2110
7260
1960
17480
3310
360
3090
6240
1580
1110
680
2510
2470
1450
380
1840
530
1730
1650
3840
2510
850
2590
4320
6010
1000
550
1250
1350
910
2610
2510
910
1220
440
16590
2360
3230
1180
9370
4120
1160
4570
710
340
830
13580
2810
5080
4460
6640
410
1250
2620
4380
1470
680
390
380
1770
27770
1710
1530
2280
960
2360
2270
1580
3830
1290
590
1880
2510
970
3860
320
2200
14660
1000
430
7980
490
1560
7390
10160
2400
4410
5870
970
330
2660
3100
5810
890
2380
2250
650
5060
1280
1490
4330
2040
1160
5780
19080
690
990
1980
1130
1020
2140
5300
350
1190
4740
4270
740
2230
1080
2450
2670
650
1770
2810
1350
1230
9680
1740
880
1850
830
1150
3230
420
3420
1300
1720
9250
540
950
9480
990
940
660
1860
2130
1980
5310
3490
700
1830
4780
900
10900
2150
1350
1820
900
4760
740
2040
1020
1400
990
2800
1090
540
910
430
2550
1860
7420
910
320
2340
1650
800
4340
8790
3410
1930
1170
720
2420
4090
1770
2510
610
940
3950
510
1810
1990
1170
500
6510
820
5010
1270
1770
760
680
1000
4380
5290
1500
2320
2750
440
2500
1040
2210
2890
1690
700
1130
6400
5450
1440
920
2390
3360
1160
350
1030
1790
710
380
790
2350
1590
4530
2880
2440
1520
2800
1740
1780
730
3590
2660
660
890
1870
6520
5600
4640
18520
1380
860
790
370
2920
1750
650
2890
17920
890
1880
4030
14060
20550
9040
800
1130
17170
2800
910
3580
14450
3460
1100
3120
13100
9370
320
1010
11920
1470
1640
1360
790
850
2400
630
630
310
770
1010
960
1090
2500
4200
3690
1820
1060
1220
20200
1410
1110
2350
610
620
660
1100
3560
1350
1230
1960
530
2970
570
980
2290
660
1020
1510
2130
350
830
770
770
2610
3150
2530
1070
370
10160
620
2670
550
720
1750
7050
1140
1940
2390
2200
2310
1280
700
3180
1630
930
5790
6800
5560
2170
1070
1750
770
1340
2140
2210
1820
6750
6390
1020
1120
960
940
1100
880
890
4580
1420
11340
2680
9400
760
53130
1070
4300
3370
3390
1870
660
490
360
680
2200
1200
1590
1440
3750
9940
5340
1090
3580
5680
1450
2600
1960
2860
870
6120
1110
2150
720
580
1900
3860
790
1220
940
3360
2130
730
15540
1770
1670
1740
1640
820
1520
1190
1950
460
1160
1290
5340
1750
4460
4660
8960
3190
8490
420
3920
460
680
1050
1140
12260
1290
6220
7910
1660
7870
1730
320
3720
4480
1090
570
1300
1070
1410
2680
920
740
1150
600
2350
800
9480
2560
3350
2270
1120
1150
2070
1750
790
980
330
4310
3350
12920
1450
2960
1960
4880
3060
3060
6670
1220
1730
2740
510
8230
290
920
3160
1640
1090
8660
3540
2250
1830
2440
8500
680
800
9980
2500
36340
1330
1180
4420
840
770
600
490
1430
2630
24670
2720
1220
1130
2170
1540
1950
27880
940
750
390
2070
550
470
2870
1020
2270
2580
5100
3830
1550
570
4910
1500
400
21380
16860
1180
1050
4170
6160
5840
1890
460
1640
2530
8750
1960
390
970
620
1630
1030
2750
1130
6130
47890
1880
2260
1680
2400
2610
5470
1390
540
930
680
1230
740
2420
1370
3370
23780
2130
2340
18970
6090
870
3380
450
1830
1200
980
2610
3110
790
1260
4010
1440
1730
1830
550
